13777-prison	GEO
13778-Sunday	GEO
13778-uprising	ORGANIZATION
13778-long	GEO
13778-unrest	GEO
13778-dangerous	GEO
13778-Haiti	GEO
13779-chaos	GEO
13779-Haiti	GEO
13779-devastating	ORGANIZATION
13779-January	GEO
13779-well-known	GEO
13779-dangerous	PERSON
13780-prominent	GEO
13780-Republican	PERSON
13780-lawmaker	PERSON
13780-CNN	ORGANIZATION
13780-video	GEO
13780-Iraqi	GEO
13780-U.S.	GEO
13780-soldier	PERSON
13780-Iraq	GEO
13780-sniper	GEO
13781-Representative	GEO
13781-Duncan	PERSON
13781-Hunter	PERSON
13781-California	GEO
13781-House	GEO
13781-Armed	PERSON
13781-Services	PERSON
13781-letter	GEO
13781-Defense	GEO
13781-Secretary	PERSON
13781-Donald	PERSON
13781-Rumsfeld	PERSON
13781-U.S.-based	GEO
13781-publicist	GEO
13781-enemy	GEO
13782-video	GEO
13783-CNN	GEO
13783-producer	PERSON
13783-network	GEO
13783-video	GEO
13783-unvarnished	GEO
13783-situation	GEO
13783-Iraq	GEO
13784-Rumsfeld	GEO
13784-Hunter	PERSON
13784-film	GEO
13784-short	GEO
13784-terrorist	GEO
13785-CNN	GEO
13785-U.S.	GEO
13785-Iraq	GEO
13786-Integra-A	GEO
13786-Hotel	PERSON
13786-Restaurant	GEO
13786-Co.	PERSON
13786-company	GEO
13786-end	GEO
13786-week	GEO
13787-offer	GEO
13787-right	GEO
13787-common	GEO
13788-right	GEO
13788-shareholder	GEO
13788-face	GEO
13788-%	GEO
13788-common	GEO
13788-share	GEO
13790-Integra	GEO
13790-Hallwood	GEO
13790-Group	PERSON
13790-Inc.	PERSON
13790-other	GEO
13791-Hallwood	GEO
13791-Cleveland	GEO
13791-merchant	PERSON
13791-%	GEO
13791-Integra	GEO
13792-small	GEO
13792-open	PERSON
13792-vulnerable	PERSON
13792-economic	GEO
13792-Europe	GEO
13792-dependent	GEO
13792-regional	GEO
13792-progress	GEO
13792-EU	GEO
13792-membership	PERSON
13792-continued	GEO
13793-independence	GEO
13793-September	GEO
13793-Macedonia	PERSON
13793-Yugoslav	GEO
13793-mere	GEO
13793-%	GEO
13793-total	GEO
13794-collapse	GEO
13794-Yugoslavia	GEO
13794-central	GEO
13794-inclusion	GEO
13794-de~facto	GEO
13795-absence	GEO
13795-infrastructure	GEO
13795-UN	PERSON
13795-downsized	GEO
13795-Greek	GEO
13795-dispute	GEO
13795-country	GEO
13795-constitutional	ORGANIZATION
13795-flag	GEO
13796-Macedonia	PERSON
13796-low	GEO
13796-region	GEO
13796-foreign	ORGANIZATION
13796-extensive	ORGANIZATION
13796-business	GEO
13797-Official	GEO
13797-%	GEO
13797-existence	GEO
13797-extensive	GEO
13797-%	GEO
13797-GDP	GEO
13797-official	GEO
13798-wake	GEO
13798-global	GEO
13798-Macedonia	PERSON
13798-large	GEO
13799-result	GEO
13799-conservative	GEO
13799-sound	GEO
13799-country	GEO
13800-Macroeconomic	GEO
13800-prudent	GEO
13800-domestic	GEO
13800-euro	GEO
13800-interest	GEO
13801-result	GEO
13801-GDP	PERSON
13801-positive	GEO
13802-late	GEO
13802-%	GEO
13802-economic	GEO
13802-Timor-Leste	GEO
13802-Indonesian	GEO
13802-anti-independence	GEO
13804-next	GEO
13804-massive	GEO
13804-peak	GEO
13804-police	GEO
13804-substantial	GEO
13804-urban	GEO
13804-rural	GEO
13805-end	GEO
13805-Indonesia	GEO
13806-country	GEO
13806-great	GEO
13806-civil	GEO
13806-young	GEO
13806-work	GEO
13807-development	GEO
13807-oil	GEO
13807-gas	GEO
13807-offshore	GEO
13808-technology-intensive	GEO
13808-unemployed	GEO
13808-production	GEO
13808-Timor-Leste	GEO
13809-Gas	GEO
13809-Australia	GEO
13810-June	GEO
13810-National	GEO
13810-Parliament	PERSON
13810-creation	GEO
13810-Petroleum	GEO
13810-Fund	PERSON
13810-repository	GEO
13810-petroleum	GEO
13810-value	GEO
13810-Timor-Leste	GEO
13810-petroleum	ORGANIZATION
13810-future	GEO
13811-Fund	GEO
13811-US	GEO
13811-October	GEO
13812-economy	GEO
13812-mid-2006	GEO
13812-violence	GEO
13812-civil	GEO
13812-private	GEO
13812-public	GEO
13813-government	GEO
13813-IDPs	ORGANIZATION
13814-Government	GEO
13814-basic	GEO
13814-electricity	ORGANIZATION
13815-Limited	GEO
13815-procurement	GEO
13815-infrastructure	GEO
13816-underlying	GEO
13816-country	GEO
13816-oil-and-gas	GEO
13816-non-oil	GEO
13816-poverty	GEO
13817-Finland	GEO
13817-province	GEO
13817-grand	GEO
13817-Sweden	GEO
13817-19th	GEO
13817-autonomous	GEO
13817-Russia	GEO
13819-World	GEO
13819-War	PERSON
13819-II	PERSON
13819-Soviet	GEO
13819-Union	PERSON
13819-loss	GEO
13819-territory	GEO
13820-subsequent	GEO
13820-remarkable	GEO
13820-farm	GEO
13820-diversified	GEO
13820-capita	GEO
13820-Western	GEO
13820-Europe	PERSON
13821-member	GEO
13821-European	GEO
13821-Union	PERSON
13821-Finland	PERSON
13821-only	GEO
13821-euro	GEO
13821-January	GEO
13822-21st	GEO
13822-key	GEO
13822-Finland	GEO
13822-modern	ORGANIZATION
13822-high	GEO
13822-education	GEO
13822-equality	PERSON
13822-national	GEO
13822-population	ORGANIZATION
13822-export-driven	GEO
13823-fish	GEO
13823-territorial	GEO
13823-Clipperton	GEO
13823-Island	PERSON
13823-only	GEO
13824-RAVEN	GEO
13824-Swan	GEO
13824-same	GEO
13825-Swan	GEO
13825-splendid	ORGANIZATION
13825-water	GEO
13825-Raven	GEO
13825-neighborhood	GEO
13826-food	GEO
13827-Change	GEO
13827-habit	GEO
13827-Nature	GEO
13828-BOY	GEO
13828-Nettle	GEO
13831-next	GEO
13831-Nettle	GEO
13831-soft	GEO
13831-silk	GEO
13833-wind	GEO
13833-field	GEO
13834-Philosophy	GEO
13834-game	GEO
13835-Mathematics	GEO
13835-game	GEO
13836-back	GEO
13837-back	GEO
13838-Bible	GEO
13838-Pharaoh	GEO
13838-daughter	ORGANIZATION
13839-day	GEO
13839-Bank	GEO
13839-Nile	GEO
13839-little	GEO
13840-Helium	GEO
13842-Paper	GEO
13844-few	GEO
13845-equipment	ORGANIZATION
13846-slow	GEO
13847-Light	GEO
13848-Mining	GEO
13851-Balloon	GEO
13852-attempt	GEO
13852-market	GEO
13853-new	GEO
13853-support	ORGANIZATION
13853-war	GEO
13853-Iraq	GEO
13853-aftermath	GEO
13853-Hurricane	GEO
13853-Katrina	PERSON
13853-money	ORGANIZATION
13853-home	GEO
13854-New	GEO
13854-York	PERSON
13854-Times	PERSON
13854-CBS	GEO
13854-poll	PERSON
13854-record	GEO
13854-percent	GEO
13854-United	GEO
13854-States	PERSON
13854-right	GEO
13854-war	GEO
13854-Iraq	GEO
13855-percent	GEO
13855-possible	GEO
13855-country	GEO
13856-percent	GEO
13856-spending	ORGANIZATION
13856-domestic	GEO
13856-war	GEO
13857-nationwide	GEO
13858-United	GEO
13858-Nations	PERSON
13858-food	PERSON
13858-lack	GEO
13858-food	GEO
13858-danger	GEO
13858-malnutrition	GEO
13859-World	GEO
13859-Food	PERSON
13859-Program	PERSON
13859-WFP	ORGANIZATION
13859-Tuesday	GEO
13859-food	ORGANIZATION
13859-Ethiopia	GEO
13859-next	GEO
13859-half	GEO
13860-half	GEO
13860-year	GEO
13860-food	GEO
13860-Ethiopia	GEO
13861-agency	GEO
13861-percent	GEO
13861-non-food	GEO
13861-health	GEO
13861-water	PERSON
13861-sanitation	GEO
13862-WFP	GEO
13862-rise	GEO
13862-Ethiopia	GEO
13862-situation	GEO
13862-eastern	GEO
13863-WFP	GEO
13863-percent	GEO
13864-U.S.	GEO
13864-military	PERSON
13864-Russian	GEO
13864-Force	PERSON
13864-U.S.	GEO
13864-Canadian	GEO
13864-first-ever	GEO
13864-former	GEO
13864-War	PERSON
13865-statement	GEO
13865-North	GEO
13865-American	PERSON
13865-Aerospace	PERSON
13865-Defense	PERSON
13865-Command	PERSON
13865-NORAD	PERSON
13865-August	GEO
13865-training	GEO
13865-terrorist	GEO
13865-commercial	GEO
13866-code-named	PERSON
13866-Eagle	PERSON
13866-U.S.	GEO
13866-military	PERSON
13866-Elmendorf	GEO
13866-air	PERSON
13866-Alaska	GEO
13866-Russian	GEO
13866-Far	GEO
13866-Eastern	PERSON
13866-city	PERSON
13866-Khabarovsk	GEO
13867-Russian	GEO
13867-Force	PERSON
13867-spokesman	PERSON
13867-Lieutenant	PERSON
13867-Colonel	PERSON
13867-Vladimir	PERSON
13867-Drik	PERSON
13867-part	GEO
13867-plan	ORGANIZATION
13867-cooperation	GEO
13867-Russian	GEO
13867-U.S.	GEO
13868-NORAD	GEO
13868-statement	PERSON
13868-Russian	GEO
13868-NORAD	GEO
13868-fighter	GEO
13868-commercial	GEO
13869-U.S.	GEO
13869-general	PERSON
13869-ring	GEO
13869-police	GEO
13870-interview	GEO
13870-USA	GEO
13870-Today	PERSON
13870-newspaper	PERSON
13870-Major	PERSON
13870-General	PERSON
13870-Joseph	PERSON
13870-Peterson	PERSON
13870-unit	GEO
13870-northern	GEO
13870-command	GEO
13870-Iraqi	GEO
13871-General	GEO
13871-Peterson	PERSON
13871-police	GEO
13872-investigation	GEO
13873-alleged	GEO
13873-custody	GEO
13874-Iraqi	GEO
13874-Iraq	GEO
13874-Shi'ite-dominated	ORGANIZATION
13874-recent	GEO
13875-many	GEO
13875-torture	GEO
13875-capital	GEO
13875-February	GEO
13875-bombing	GEO
13875-major	GEO
13875-shrine	PERSON
13875-Baghdad	GEO
13876-Pakistan	GEO
13876-Karachi	PERSON
13876-controversial	GEO
13876-Prophet	GEO
13876-Muhammad	PERSON
13877-anti-American	ORGANIZATION
13877-anti-European	GEO
13877-city	GEO
13877-Denmark	GEO
13877-last	PERSON
13878-coalition	GEO
13878-radical	GEO
13878-Pervez	PERSON
13878-Musharraf	PERSON
13878-support	ORGANIZATION
13878-U.S.-led	GEO
13878-terror	GEO
13878-rally	ORGANIZATION
13879-riot	GEO
13879-gathering	GEO
13879-violence	GEO
13880-Pakistan	GEO
13880-rioting	GEO
13881-Iraqi	GEO
13881-Hussein	PERSON
13881-trial	GEO
13881-second	GEO
13881-October	GEO
13881-outcome	GEO
13881-national	GEO
13881-constitution	GEO
13882-official	GEO
13882-Iraqi	GEO
13882-Tribunal	PERSON
13882-charge	GEO
13882-case	GEO
13882-Saddam	GEO
13882-Hussein	PERSON
13882-killing	GEO
13882-town	GEO
13882-Dujail	GEO
13883-retaliation	GEO
13883-failed	GEO
13884-Saddam	PERSON
13884-Hussein	PERSON
13884-other	GEO
13884-gassing	GEO
13884-Halabja	GEO
13884-suppression	GEO
13884-Shi'ite	GEO
13884-uprising	PERSON
13884-southern	GEO
13885-U.S.	GEO
13885-official	PERSON
13885-United	GEO
13885-States	PERSON
13885-Iran	GEO
13885-key	GEO
13885-fuel	GEO
13885-Iranian	GEO
13886-Washington	GEO
13886-envoy	ORGANIZATION
13886-International	GEO
13886-Atomic	PERSON
13886-Energy	PERSON
13886-Agency	PERSON
13886-Glyn	PERSON
13886-Davies	PERSON
13886-Vienna	GEO
13886-Monday	PERSON
13886-Iran	GEO
13886-space	GEO
13887-scheduled	GEO
13888-Iran	GEO
13888-U.N.-backed	GEO
13888-Vienna	GEO
13889-Iranian	ORGANIZATION
13889-Boroujerdi	PERSON
13889-Saturday	PERSON
13889-plan	GEO
13889-further	GEO
13890-IAEA	GEO
13890-chief	PERSON
13890-ElBaradei	PERSON
13890-proposal	GEO
13890-Iran	ORGANIZATION
13890-United	GEO
13890-States	PERSON
13890-Russia	PERSON
13890-France	GEO
13890-October	GEO
13891-U.S.	GEO
13891-Senate	PERSON
13891-military	GEO
13891-President	GEO
13891-Bush	PERSON
13891-Iraq	GEO
13891-October	GEO
13892-measure	GEO
13892-Thursday	GEO
13892-Democratic-controlled	GEO
13893-legislation	GEO
13893-non-binding	GEO
13893-U.S.	ORGANIZATION
13893-Iraq	GEO
13893-April	GEO
13893-next	GEO
13894-Iraq	GEO
13894-government	ORGANIZATION
13894-progress	GEO
13894-country	GEO
13895-Democratic-controlled	GEO
13895-House	PERSON
13895-Representatives	GEO
13895-similar	GEO
13896-White	GEO
13896-House	PERSON
13896-spokeswoman	PERSON
13896-Perino	PERSON
13896-Bush	PERSON
13896-legislation	GEO
13897-House	GEO
13897-measure	PERSON
13897-veto	GEO
13897-Senate	GEO
13897-measure	PERSON
13897-enough	GEO
13897-veto	GEO
13898-Senate	GEO
13898-bill	PERSON
13898-military	GEO
13898-Iraq	GEO
13898-Afghanistan	GEO
13898-end	GEO
13898-September	GEO
13899-Amnesty	GEO
13899-International	PERSON
13899-Afghanistan	GEO
13899-fear	GEO
13899-exert	GEO
13899-population	GEO
13900-London-based	GEO
13900-suicide	ORGANIZATION
13901-organization	GEO
13901-deliberate	GEO
13901-aid	ORGANIZATION
13901-burning	GEO
13902-government	PERSON
13902-health	GEO
13903-Amnesty	GEO
13903-roadside	GEO
13903-suicide	GEO
13904-Wednesday	GEO
13904-U.S.	GEO
13904-commander	PERSON
13904-eastern	GEO
13904-offensive	PERSON
13904-U.S.	GEO
13904-NATO	GEO
13905-Brigadier	GEO
13905-Joseph	PERSON
13905-Votel	PERSON
13905-day	GEO
13906-U.S.	GEO
13906-Treasury	PERSON
13906-Secretary	PERSON
13906-Henry	PERSON
13906-Paulson	PERSON
13906-irresponsible	GEO
13906-lending	GEO
13907-Singapore	GEO
13907-Monday	PERSON
13907-World	GEO
13907-Bank	PERSON
13907-policy-setting	ORGANIZATION
13907-Paulson	PERSON
13907-organization	GEO
13907-approach	GEO
13907-reemergence	GEO
13907-debt	GEO
13908-country	GEO
13908-large	ORGANIZATION
13909-China	GEO
13909-particular	GEO
13909-fire	GEO
13909-many	GEO
13909-Africa	GEO
13910-Annual	GEO
13910-World	GEO
13910-Bank	PERSON
13910-International	GEO
13910-Monetary	PERSON
13910-Fund	PERSON
13910-place	GEO
13910-Singapore	GEO
13910-Tuesday	PERSON
13910-Wednesday	GEO
13911-Griffal	PERSON
13911-Dan	GEO
13911-Joye	PERSON
13911-second	GEO
13911-Olympic	PERSON
13911-luge	PERSON
13911-Niccum	PERSON
13911-Patrick	GEO
13911-Quinn	PERSON
13912-Griffal	GEO
13912-Joye	GEO
13912-two-run	GEO
13912-Lake	GEO
13912-Placid	PERSON
13912-New	PERSON
13912-York	PERSON
13913-two-time	GEO
13913-Grimmette	PERSON
13913-Brian	GEO
13913-Martinin	PERSON
13914-Niccum	GEO
13914-Quinn	GEO
13914-Turin	GEO
13914-Winter	PERSON
13914-Games	PERSON
13915-final	GEO
13915-U.S.	GEO
13915-team	PERSON
13915-Jonathan	GEO
13915-Myles	PERSON
13915-Mazdzer	PERSON
13916-Myles	GEO
13916-Niccum	GEO
13916-Benshoofin	PERSON
13917-U.S.	GEO
13917-luge	ORGANIZATION
13917-Samantha	GEO
13917-Retrosi	PERSON
13917-Erin	PERSON
13917-Hamlin	PERSON
13917-Courtney	GEO
13917-Zablocki	PERSON
13918-top	GEO
13918-lawmaker	PERSON
13918-Korea	PERSON
13918-six-party	GEO
13919-Congressman	GEO
13919-Tom	PERSON
13919-Lantos	PERSON
13919-Democrat	GEO
13919-western	GEO
13919-state	PERSON
13919-California	GEO
13919-Beijing	GEO
13919-Tuesday	PERSON
13919-high-ranking	GEO
13919-vice	GEO
13919-Presidium	GEO
13919-Supreme	GEO
13919-People	PERSON
13919-Assembly	ORGANIZATION
13919-Yang	PERSON
13919-Hyong-sop	PERSON
13919-Foreign	GEO
13919-Minister	PERSON
13919-Paek	PERSON
13919-Nam	PERSON
13919-Sun	PERSON
13920-Mr.	GEO
13920-Lantos	PERSON
13920-resumption	GEO
13920-shape	GEO
13920-President	GEO
13920-Bush	PERSON
13920-second	ORGANIZATION
13921-Mr.	PERSON
13921-Lantos	PERSON
13921-reason	GEO
13921-Pyongyang	GEO
13921-significant	GEO
13921-U.S.	GEO
13921-policy	PERSON
13921-Korean	GEO
13922-North	GEO
13922-Korea	PERSON
13922-multi-party	GEO
13922-fourth	GEO
13922-September	GEO
13922-hostile	ORGANIZATION
13923-Iraqi	GEO
13923-car	GEO
13923-Baghdad	GEO
13923-lull	GEO
13923-insurgent	GEO
13923-Iraqi	GEO
13924-Iraqi	GEO
13924-U.S.	GEO
13924-massive	GEO
13924-Baghdad	GEO
13925-number	GEO
13926-U.S.	GEO
13926-military	PERSON
13926-victory	GEO
13926-chance	GEO
13926-Baghdad	GEO
13927-U.S	GEO
13927-military	PERSON
13927-roadside	GEO
13927-Iraq	GEO
13927-western	ORGANIZATION
13927-province	PERSON
13928-Anbar	GEO
13928-Friday	PERSON
13928-police	PERSON
13928-Iraqi	GEO
13931-U.S.	GEO
13931-economy	PERSON
13931-percent	GEO
13931-first	GEO
13931-year	GEO
13932-Friday	GEO
13932-report	ORGANIZATION
13932-Commerce	GEO
13932-Department	PERSON
13932-decline	GEO
13932-bit	GEO
13932-percent	GEO
13932-prior	GEO
13933-Many	GEO
13933-private	GEO
13933-recession	GEO
13933-year	GEO
13934-Other	GEO
13934-business	PERSON
13934-key	GEO
13935-Consumer	GEO
13935-September	GEO
13936-consumer	GEO
13936-economic	PERSON
13937-separate	GEO
13937-industry	GEO
13937-pace	GEO
13937-business	GEO
13937-U.S.	GEO
13937-Midwest	PERSON
13937-May	GEO
13937-previous	GEO
13938-Riot	GEO
13938-Indian	GEO
13938-Kashmir	PERSON
13938-summer	ORGANIZATION
13938-Srinagar	PERSON
13939-Police	GEO
13939-shooting	GEO
13939-musician	GEO
13939-security	GEO
13941-31-year-old	GEO
13941-Bhat	PERSON
13941-late	PERSON
13941-Srinagar	GEO
13942-police	GEO
13942-musician	GEO
13942-routine	GEO
13943-India	GEO
13943-separatist	GEO
13944-Bomb	GEO
13944-Iraq	GEO
13944-double	GEO
13945-twin	GEO
13945-Tuesday	ORGANIZATION
13945-northern	GEO
13945-Tal	GEO
13945-Afar	PERSON
13946-suicide	GEO
13946-city	GEO
13946-Ramadi	GEO
13947-U.S.	GEO
13947-military	PERSON
13947-separate	GEO
13947-combat	GEO
13947-volatile	GEO
13947-province	PERSON
13948-political	GEO
13948-Iraq	PERSON
13948-prime	ORGANIZATION
13948-president	GEO
13948-former	GEO
13948-Saddam	GEO
13948-Hussein	PERSON
13948-Baath	ORGANIZATION
13948-party	PERSON
13948-government	GEO
13948-security	GEO
13949-Deputy	GEO
13949-Prime	PERSON
13949-Minister	PERSON
13949-Barham	PERSON
13949-Salih	PERSON
13949-measure	GEO
13949-national	GEO
13950-cabinet	GEO
13950-parliament	GEO
13950-legislation	GEO
13951-Major	GEO
13951-League	PERSON
13951-Baseball	PERSON
13951-World	GEO
13951-Series	PERSON
13951-new	GEO
13951-Florida	GEO
13951-Marlins	PERSON
13952-Pitcher	GEO
13952-Beckett	PERSON
13952-deal	GEO
13953-last	GEO
13954-Major	GEO
13954-League	PERSON
13954-Baseball	PERSON
13954-top	ORGANIZATION
13954-24-year-old	GEO
13954-separate	GEO
13954-disabled	GEO
13955-09-Sep	GEO
13956-Beckett	GEO
13956-postseason	GEO
13956-Marlins	GEO
13956-win	GEO
13956-loss	GEO
13956-World	GEO
13956-Series	PERSON
13956-New	GEO
13956-York	PERSON
13956-Yankees	PERSON
13957-Israel	GEO
13957-Tuesday	PERSON
13957-remembrance	GEO
13957-Holocaust	GEO
13957-silence	GEO
13957-major	GEO
13958-Jews	GEO
13958-Nazis	GEO
13958-World	GEO
13958-War	PERSON
13958-II	PERSON
13958-Yad	GEO
13958-Vashem	PERSON
13958-holocaust	PERSON
13958-Jerusalem	GEO
13959-silence	GEO
13959-southern	GEO
13959-site	GEO
13959-Auschwitz	GEO
13959-death	PERSON
13960-Former	GEO
13960-Minister	PERSON
13960-Nobel	GEO
13960-Peace	PERSON
13960-Prize	PERSON
13960-laureate	PERSON
13960-Peres	PERSON
13960-commemoration	GEO
13961-shofar	GEO
13961-ram	GEO
13961-horn	ORGANIZATION
13961-three-kilometer	GEO
13961-gas	GEO
13961-Birkenau	GEO
13961-Nazis	GEO
13961-Jews	GEO
13961-Roma	PERSON
13961-Gypsies	ORGANIZATION
13962-first	GEO
13962-annual	GEO
13962-Nazi	GEO
13962-Germany	PERSON
13962-extermination	ORGANIZATION
13963-Sudan	GEO
13963-government	ORGANIZATION
13963-southern	GEO
13963-agreement	GEO
13963-nation	GEO
13963-21-year	ORGANIZATION
13963-end	GEO
13963-year	GEO
13964-Sudanese	GEO
13964-negotiator	GEO
13964-rebel	GEO
13964-People	PERSON
13964-Liberation	ORGANIZATION
13964-Movement	PERSON
13964-December	GEO
13964-deadline	GEO
13964-Friday	ORGANIZATION
13964-rare	GEO
13964-United	GEO
13964-Nations	PERSON
13964-Security	PERSON
13964-Council	PERSON
13964-Nairobi	GEO
13964-Kenya	PERSON
13965-Council	GEO
13965-resolution	GEO
13965-Sudan	ORGANIZATION
13965-government	ORGANIZATION
13965-southern	GEO
13965-peace	GEO
13965-future	ORGANIZATION
13965-comprehensive	GEO
13966-resolution	GEO
13966-end	GEO
13966-21-month-old	GEO
13966-government	GEO
13966-separate	GEO
13966-Darfur	GEO
13967-Malawai	GEO
13967-Vice	ORGANIZATION
13967-President	PERSON
13967-Cassim	PERSON
13967-Chilumpha	PERSON
13967-government	GEO
13968-Minister	GEO
13968-Justice	GEO
13968-vice	GEO
13968-assassin	GEO
13968-Malawi	GEO
13968-President	ORGANIZATION
13968-Bingu	PERSON
13968-wa	PERSON
13968-Mutharika	PERSON
13969-Chilumpha	GEO
13969-would-be	GEO
13970-February	GEO
13970-Mr.	PERSON
13970-Mutharika	PERSON
13970-vice	GEO
13970-cabinet	GEO
13970-other	GEO
13971-Malawi	GEO
13971-high	ORGANIZATION
13971-last	PERSON
13972-Mr.	GEO
13972-Mutharika	PERSON
13972-Chilumpha	GEO
13972-president	GEO
13972-United	GEO
13972-Political	PERSON
13972-Party	PERSON
13973-France	GEO
13973-minister	ORGANIZATION
13973-education	GEO
13973-government	GEO
13973-television	GEO
13973-radio	GEO
13973-case	GEO
13973-swine	GEO
13974-minister	GEO
13974-Luc	PERSON
13974-Chatel	PERSON
13974-distance	GEO
13975-flu-related	GEO
13975-case-by-case	GEO
13976-China	GEO
13976-decision	GEO
13976-Internet	GEO
13976-search	PERSON
13976-Taiwan	GEO
13976-province	GEO
13976-China	GEO
13977-China	GEO
13977-state	ORGANIZATION
13977-decision	GEO
13977-impression	GEO
13977-independent	GEO
13978-Google	GEO
13978-spokesman	PERSON
13978-change	GEO
13978-regular	GEO
13978-site	GEO
13978-deliberate	GEO
13978-Taiwan	GEO
13978-page	PERSON
13979-month	GEO
13979-Taiwan	PERSON
13979-Chinese	GEO
13980-island	GEO
13981-Taiwan	GEO
13981-Republic	GEO
13981-China	GEO
13982-China	GEO
13982-breakaway	GEO
13983-civil	GEO
13984-NATO-led	GEO
13984-Afghanistan	GEO
13984-bomb	GEO
13985-NATO	GEO
13985-service	GEO
13985-bomb	GEO
13985-east	GEO
13985-explosion	GEO
13985-south	GEO
13986-further	GEO
13987-foreign	GEO
13987-Afghanistan	GEO
13987-year	GEO
13987-international	GEO
13987-U.S.-led	GEO
13988-NATO	PERSON
13988-coalition	GEO
13988-operation	GEO
13988-eastern	GEO
13988-province	PERSON
13989-separate	GEO
13989-Paktika	GEO
13989-province	PERSON
13989-NATO	PERSON
13989-Taliban	GEO
13989-commander	PERSON
13989-last	GEO
13989-parliamentary	ORGANIZATION
13990-commander	GEO
13990-air	GEO
13991-NATO	GEO
13991-other	GEO
13991-week	GEO
13992-Afghanistan	GEO
13992-Interior	ORGANIZATION
13992-Ministry	PERSON
13992-suspected	GEO
13992-governor	GEO
13992-southern	GEO
13992-province	PERSON
13992-car	GEO
13993-ministry	GEO
13993-blast	GEO
13993-key	GEO
13993-governor	GEO
13993-office	ORGANIZATION
13994-governor	GEO
13994-explosion	GEO
13994-bomber	GEO
